invoice_no,stock_code,description,category,quantity,invoice_date,unit_price_GBP,revenue_GBP,customer_id,country,current_stock,reorder_point,lead_time_days,stock_status
588865,S10015,PINK CHERRY LIGHTS,Lighting,7,2010-10-05,7.03,49.24,C11707,United Kingdom,107,31,4,Adequate
582917,S10010,SET 7 BABUSHKA NESTING BOXES,Toys,10,2010-10-05,7.27,72.73,C14251,Germany,196,86,18,Adequate
558403,S10003,PARTY BUNTING,Party,13,2010-10-05,4.87,63.32,C13778,United Kingdom,229,56,6,Adequate
556076,S10008,KNITTED UNION FLAG HOT WATER BOTTLE,Gifts,2,2010-10-05,3.03,6.06,C15013,United Kingdom,128,80,3,Adequate
591802,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,5,2010-10-05,2.97,14.85,C16236,United Kingdom,28,22,3,Adequate
585080,S10012,HAND WARMER UNION JACK,Gifts,2,2010-10-05,1.97,3.94,C10645,United Kingdom,254,60,3,Adequate
581374,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,2,2010-10-05,1.17,2.33,C12239,United Kingdom,108,85,6,Adequate
596031,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,2,2010-10-05,1.7,3.41,C19321,United Kingdom,163,71,12,Adequate
526389,S10003,PARTY BUNTING,Party,5,2010-10-05,5.19,25.97,C19653,United Kingdom,229,56,6,Adequate
562910,S10004,LUNCH BAG RED RETROSPOT,Bags,13,2010-10-05,1.74,22.62,C12278,United Kingdom,154,86,9,Adequate
542053,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,15,2010-10-05,3.61,54.1,C17094,Australia,275,90,18,Adequate
531930,S10004,LUNCH BAG RED RETROSPOT,Bags,3,2010-10-05,1.5,4.49,C19243,United Kingdom,154,86,9,Adequate
583184,S10010,SET 7 BABUSHKA NESTING BOXES,Toys,3,2010-10-06,7.84,23.53,C18718,United Kingdom,196,86,18,Adequate
511663,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,7,2010-10-06,1.16,8.09,C14458,United Kingdom,108,85,6,Adequate
558653,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,13,2010-10-06,1.19,15.44,C12417,United Kingdom,108,85,6,Adequate
543153,S10002,JUMBO BAG RED RETROSPOT,Bags,2,2010-10-06,1.72,3.44,C12137,Germany,215,51,16,Adequate
596777,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,2,2010-10-06,1.26,2.52,C19917,Germany,108,85,6,Adequate
553881,S10013,VINTAGE UNION JACK MEMOBOARD,Stationery,5,2010-10-06,3.93,19.64,C19920,United Kingdom,52,71,8,Low
582975,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,3,2010-10-06,1.19,3.58,C16765,France,237,65,5,Adequate
536861,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,10,2010-10-06,1.34,13.42,C14540,United Kingdom,237,65,5,Adequate
578509,S10012,HAND WARMER UNION JACK,Gifts,5,2010-10-06,1.91,9.57,C14054,United Kingdom,254,60,3,Adequate
516614,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,1,2010-10-06,2.66,2.66,C10128,United Kingdom,144,62,16,Adequate
590998,S10002,JUMBO BAG RED RETROSPOT,Bags,2,2010-10-07,1.56,3.12,C13153,Germany,215,51,16,Adequate
571234,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,15,2010-10-07,1.32,19.85,C18400,United Kingdom,237,65,5,Adequate
535842,S10002,JUMBO BAG RED RETROSPOT,Bags,2,2010-10-07,1.62,3.25,C18237,United Kingdom,215,51,16,Adequate
559366,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,1,2010-10-07,2.86,2.86,C16635,United Kingdom,28,22,3,Adequate
595746,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,10,2010-10-07,1.29,12.89,C10000,United Kingdom,108,85,6,Adequate
541618,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,7,2010-10-07,3.49,24.42,C13235,Spain,275,90,18,Adequate
573608,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,7,2010-10-07,2.83,19.78,C14932,United Kingdom,28,22,3,Adequate
570967,S10012,HAND WARMER UNION JACK,Gifts,5,2010-10-07,2.04,10.2,C18004,United Kingdom,254,60,3,Adequate
573004,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,46,2010-10-07,1.36,62.72,C16015,United Kingdom,108,85,6,Adequate
589766,S10004,LUNCH BAG RED RETROSPOT,Bags,1,2010-10-07,1.7,1.7,C11634,United Kingdom,154,86,9,Adequate
534720,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,5,2010-10-07,4.34,21.71,C18989,United Kingdom,191,64,15,Adequate
575272,S10002,JUMBO BAG RED RETROSPOT,Bags,5,2010-10-07,1.68,8.39,C19095,United Kingdom,215,51,16,Adequate
510836,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,1,2010-10-08,2.35,2.35,C14353,United Kingdom,144,62,16,Adequate
538244,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,3,2010-10-08,1.26,3.77,C11894,United Kingdom,237,65,5,Adequate
535921,S10003,PARTY BUNTING,Party,13,2010-10-08,4.97,64.67,C15656,United Kingdom,229,56,6,Adequate
522182,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,3,2010-10-08,1.21,3.64,C15266,United Kingdom,237,65,5,Adequate
561350,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,15,2010-10-08,2.51,37.66,C14850,United Kingdom,144,62,16,Adequate
586934,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,7,2010-10-08,2.16,15.11,C17750,United Kingdom,188,34,9,Adequate
545754,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,10,2010-10-08,2.41,24.1,C13943,United Kingdom,144,62,16,Adequate
599192,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,13,2010-10-08,2.56,33.32,C12061,United Kingdom,188,34,9,Adequate
510368,S10012,HAND WARMER UNION JACK,Gifts,7,2010-10-08,2.01,14.07,C18067,United Kingdom,254,60,3,Adequate
551131,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,10,2010-10-09,3.23,32.3,C14525,Netherlands,275,90,18,Adequate
586869,S10004,LUNCH BAG RED RETROSPOT,Bags,7,2010-10-09,1.67,11.66,C13364,United Kingdom,154,86,9,Adequate
551679,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,5,2010-10-09,3.11,15.56,C19066,France,28,22,3,Adequate
569830,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,5,2010-10-09,1.22,6.09,C12845,France,237,65,5,Adequate
566927,S10013,VINTAGE UNION JACK MEMOBOARD,Stationery,2,2010-10-09,3.92,7.84,C18174,United Kingdom,52,71,8,Low
582249,S10012,HAND WARMER UNION JACK,Gifts,13,2010-10-09,1.85,24.01,C19933,United Kingdom,254,60,3,Adequate
588506,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,2,2010-10-09,2.91,5.83,C15018,United Kingdom,189,53,4,Adequate
573036,S10004,LUNCH BAG RED RETROSPOT,Bags,5,2010-10-09,1.54,7.72,C19079,United Kingdom,154,86,9,Adequate
578863,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,2,2010-10-09,2.6,5.2,C10268,France,189,53,4,Adequate
527829,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,7,2010-10-10,1.88,13.13,C17622,United Kingdom,280,35,16,Adequate
551115,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,62,2010-10-10,2.46,152.63,C13409,United Kingdom,188,34,9,Adequate
574040,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,13,2010-10-10,2.94,38.24,C13877,United Kingdom,28,22,3,Adequate
580344,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,7,2010-10-10,1.74,12.17,C16118,Australia,163,71,12,Adequate
525320,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,5,2010-10-10,2.43,12.16,C14680,United Kingdom,144,62,16,Adequate
542305,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,5,2010-10-10,1.16,5.82,C13495,United Kingdom,237,65,5,Adequate
546441,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,2,2010-10-11,2.88,5.75,C15797,United Kingdom,28,22,3,Adequate
591132,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,3,2010-10-11,1.66,4.97,C11254,United Kingdom,163,71,12,Adequate
511526,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,3,2010-10-11,2.51,7.54,C15823,United Kingdom,144,62,16,Adequate
595316,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,31,2010-10-11,1.97,60.99,C18759,United Kingdom,280,35,16,Adequate
514030,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,3,2010-10-11,3.52,10.56,C14310,United Kingdom,275,90,18,Adequate
538024,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,5,2010-10-11,4.36,21.82,C19008,United Kingdom,191,64,15,Adequate
549760,S10002,JUMBO BAG RED RETROSPOT,Bags,31,2010-10-11,1.67,51.72,C14774,United Kingdom,215,51,16,Adequate
511817,S10008,KNITTED UNION FLAG HOT WATER BOTTLE,Gifts,5,2010-10-11,3.32,16.58,C18185,United Kingdom,128,80,3,Adequate
584230,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,2,2010-10-11,1.77,3.54,C19014,United Kingdom,280,35,16,Adequate
597705,S10010,SET 7 BABUSHKA NESTING BOXES,Toys,3,2010-10-11,7.19,21.58,C11794,United Kingdom,196,86,18,Adequate
567332,S10004,LUNCH BAG RED RETROSPOT,Bags,3,2010-10-11,1.59,4.78,C12183,United Kingdom,154,86,9,Adequate
552858,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,10,2010-10-11,1.25,12.47,C15838,United Kingdom,237,65,5,Adequate
575992,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,2,2010-10-11,1.59,3.18,C14856,United Kingdom,163,71,12,Adequate
569798,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,10,2010-10-12,4.29,42.86,C10328,United Kingdom,191,64,15,Adequate
580323,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,15,2010-10-12,1.24,18.57,C16407,United Kingdom,237,65,5,Adequate
574599,S10012,HAND WARMER UNION JACK,Gifts,3,2010-10-12,1.81,5.44,C13942,United Kingdom,254,60,3,Adequate
568952,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,1,2010-10-12,3.59,3.59,C19203,United Kingdom,275,90,18,Adequate
519157,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,7,2010-10-12,1.1,7.67,C15179,United Kingdom,108,85,6,Adequate
556979,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,3,2010-10-12,1.23,3.68,C12015,United Kingdom,237,65,5,Adequate
560103,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,5,2010-10-12,1.1,5.51,C12505,United Kingdom,108,85,6,Adequate
542229,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,7,2010-10-12,3.43,24.01,C18971,Netherlands,275,90,18,Adequate
533836,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,3,2010-10-13,2.65,7.94,C18890,United Kingdom,144,62,16,Adequate
552731,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,31,2010-10-13,2.75,85.27,C18378,United Kingdom,28,22,3,Adequate
539058,S10002,JUMBO BAG RED RETROSPOT,Bags,3,2010-10-13,1.55,4.65,C19161,Netherlands,215,51,16,Adequate
557999,S10010,SET 7 BABUSHKA NESTING BOXES,Toys,2,2010-10-13,7.0,14.0,C14139,United Kingdom,196,86,18,Adequate
567964,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,15,2010-10-13,1.7,25.43,C18357,France,163,71,12,Adequate
557447,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,1,2010-10-14,3.33,3.33,C19367,United Kingdom,275,90,18,Adequate
514521,S10010,SET 7 BABUSHKA NESTING BOXES,Toys,1,2010-10-14,7.54,7.54,C10700,United Kingdom,196,86,18,Adequate
554168,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,31,2010-10-14,1.23,38.04,C16483,United Kingdom,237,65,5,Adequate
566042,S10012,HAND WARMER UNION JACK,Gifts,2,2010-10-14,1.76,3.52,C17983,United Kingdom,254,60,3,Adequate
538965,S10012,HAND WARMER UNION JACK,Gifts,1,2010-10-14,1.95,1.95,C18400,United Kingdom,254,60,3,Adequate
529497,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,5,2010-10-14,1.27,6.34,C13269,United Kingdom,108,85,6,Adequate
515987,S10001,REGENCY CAKESTAND 3 TIER,Kitchenware,1,2010-10-14,11.99,11.99,C17615,United Kingdom,90,78,17,Adequate
543056,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,7,2010-10-14,1.63,11.42,C13176,Belgium,163,71,12,Adequate
561091,S10012,HAND WARMER UNION JACK,Gifts,3,2010-10-14,1.77,5.31,C19107,United Kingdom,254,60,3,Adequate
556241,S10002,JUMBO BAG RED RETROSPOT,Bags,7,2010-10-14,1.77,12.36,C17089,United Kingdom,215,51,16,Adequate
595331,S10013,VINTAGE UNION JACK MEMOBOARD,Stationery,2,2010-10-14,3.92,7.85,C14998,United Kingdom,52,71,8,Low
536949,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,15,2010-10-14,1.24,18.63,C13751,United Kingdom,237,65,5,Adequate
541910,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,2,2010-10-14,1.83,3.67,C15468,United Kingdom,163,71,12,Adequate
517850,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,7,2010-10-14,2.63,18.4,C11495,United Kingdom,188,34,9,Adequate
587990,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,31,2010-10-14,1.24,38.3,C11090,United Kingdom,108,85,6,Adequate
587908,S10012,HAND WARMER UNION JACK,Gifts,3,2010-10-15,1.81,5.44,C18360,United Kingdom,254,60,3,Adequate
589744,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,2,2010-10-15,1.82,3.63,C12199,France,280,35,16,Adequate
543632,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,1,2010-10-15,1.19,1.19,C14569,United Kingdom,108,85,6,Adequate
514553,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,46,2010-10-15,3.68,169.46,C18932,United Kingdom,275,90,18,Adequate
575341,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,10,2010-10-15,4.42,44.16,C18353,United Kingdom,114,46,12,Adequate
548105,S10013,VINTAGE UNION JACK MEMOBOARD,Stationery,31,2010-10-15,3.95,122.59,C16786,United Kingdom,52,71,8,Low
511997,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,7,2010-10-15,4.4,30.78,C18799,United Kingdom,191,64,15,Adequate
550583,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,3,2010-10-15,2.51,7.53,C10727,United Kingdom,144,62,16,Adequate
550305,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,1,2010-10-15,2.02,2.02,C10642,Netherlands,280,35,16,Adequate
526040,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,31,2010-10-15,1.56,48.31,C17063,United Kingdom,163,71,12,Adequate
575443,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,5,2010-10-16,1.25,6.23,C17499,United Kingdom,237,65,5,Adequate
564746,S10003,PARTY BUNTING,Party,3,2010-10-16,4.83,14.49,C14043,United Kingdom,229,56,6,Adequate
563472,S10001,REGENCY CAKESTAND 3 TIER,Kitchenware,5,2010-10-16,13.36,66.81,C17760,United Kingdom,90,78,17,Adequate
554889,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,2010-10-16,1.72,1.72,C19283,United Kingdom,163,71,12,Adequate
534438,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,2,2010-10-16,2.24,4.48,C16377,United Kingdom,188,34,9,Adequate
589693,S10012,HAND WARMER UNION JACK,Gifts,7,2010-10-16,1.96,13.75,C13527,United Kingdom,254,60,3,Adequate
574938,S10002,JUMBO BAG RED RETROSPOT,Bags,1,2010-10-16,1.69,1.69,C19214,United Kingdom,215,51,16,Adequate
512531,S10015,PINK CHERRY LIGHTS,Lighting,1,2010-10-16,6.59,6.59,C19926,United Kingdom,107,31,4,Adequate
554315,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,5,2010-10-16,3.33,16.65,C13766,United Kingdom,275,90,18,Adequate
579979,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,7,2010-10-16,3.17,22.19,C10153,United Kingdom,275,90,18,Adequate
524676,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,2,2010-10-16,1.68,3.35,C14277,United Kingdom,163,71,12,Adequate
531178,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,1,2010-10-16,1.86,1.86,C11207,United Kingdom,280,35,16,Adequate
523293,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,46,2010-10-16,1.66,76.44,C12615,United Kingdom,163,71,12,Adequate
558933,S10001,REGENCY CAKESTAND 3 TIER,Kitchenware,1,2010-10-16,12.46,12.46,C14660,United Kingdom,90,78,17,Adequate
560593,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,2010-10-17,1.55,1.55,C15319,United Kingdom,163,71,12,Adequate
578416,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,2,2010-10-17,1.27,2.54,C11980,United Kingdom,108,85,6,Adequate
566211,S10012,HAND WARMER UNION JACK,Gifts,2,2010-10-17,1.67,3.34,C17213,Germany,254,60,3,Adequate
547145,S10003,PARTY BUNTING,Party,5,2010-10-17,4.96,24.79,C12889,United Kingdom,229,56,6,Adequate
576802,S10001,REGENCY CAKESTAND 3 TIER,Kitchenware,15,2010-10-17,11.6,174.05,C18900,France,90,78,17,Adequate
574026,S10012,HAND WARMER UNION JACK,Gifts,5,2010-10-17,1.85,9.27,C16002,United Kingdom,254,60,3,Adequate
572102,S10013,VINTAGE UNION JACK MEMOBOARD,Stationery,10,2010-10-17,3.79,37.89,C18165,United Kingdom,52,71,8,Low
563446,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,15,2010-10-17,1.72,25.86,C13157,United Kingdom,163,71,12,Adequate
512837,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,2,2010-10-17,2.56,5.11,C18147,United Kingdom,188,34,9,Adequate
584734,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,5,2010-10-17,4.89,24.47,C19575,Australia,114,46,12,Adequate
535795,S10003,PARTY BUNTING,Party,7,2010-10-17,4.55,31.86,C17348,United Kingdom,229,56,6,Adequate
514828,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,3,2010-10-18,4.24,12.71,C13645,United Kingdom,191,64,15,Adequate
562068,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,10,2010-10-18,1.38,13.76,C12121,United Kingdom,237,65,5,Adequate
526611,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,10,2010-10-18,1.26,12.57,C12941,United Kingdom,108,85,6,Adequate
540786,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,3,2010-10-18,2.64,7.91,C13880,United Kingdom,189,53,4,Adequate
542705,S10003,PARTY BUNTING,Party,1,2010-10-18,4.93,4.93,C18556,United Kingdom,229,56,6,Adequate
594305,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,1,2010-10-18,1.23,1.23,C15999,United Kingdom,108,85,6,Adequate
521249,S10015,PINK CHERRY LIGHTS,Lighting,3,2010-10-18,6.54,19.62,C10184,France,107,31,4,Adequate
593837,S10001,REGENCY CAKESTAND 3 TIER,Kitchenware,1,2010-10-18,13.3,13.3,C14788,United Kingdom,90,78,17,Adequate
526497,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,13,2010-10-18,1.29,16.72,C13005,United Kingdom,237,65,5,Adequate
577687,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,3,2010-10-18,1.58,4.73,C17655,United Kingdom,163,71,12,Adequate
526811,S10012,HAND WARMER UNION JACK,Gifts,7,2010-10-18,1.84,12.89,C10729,Australia,254,60,3,Adequate
580134,S10015,PINK CHERRY LIGHTS,Lighting,3,2010-10-19,6.75,20.26,C15225,United Kingdom,107,31,4,Adequate
598040,S10010,SET 7 BABUSHKA NESTING BOXES,Toys,13,2010-10-19,7.04,91.49,C17601,United Kingdom,196,86,18,Adequate
529762,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,15,2010-10-19,3.95,59.24,C10566,Australia,191,64,15,Adequate
573701,S10015,PINK CHERRY LIGHTS,Lighting,13,2010-10-19,6.51,84.63,C11311,United Kingdom,107,31,4,Adequate
528328,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,5,2010-10-19,3.38,16.9,C14438,United Kingdom,275,90,18,Adequate
527340,S10012,HAND WARMER UNION JACK,Gifts,1,2010-10-19,1.81,1.81,C17736,United Kingdom,254,60,3,Adequate
583872,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,3,2010-10-19,3.23,9.68,C18803,Belgium,275,90,18,Adequate
567952,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,3,2010-10-19,1.81,5.44,C10623,Australia,280,35,16,Adequate
532067,S10004,LUNCH BAG RED RETROSPOT,Bags,46,2010-10-19,1.71,78.74,C17616,United Kingdom,154,86,9,Adequate
524008,S10004,LUNCH BAG RED RETROSPOT,Bags,5,2010-10-19,1.68,8.4,C18689,United Kingdom,154,86,9,Adequate
522965,S10002,JUMBO BAG RED RETROSPOT,Bags,7,2010-10-19,1.73,12.13,C16065,United Kingdom,215,51,16,Adequate
569882,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,13,2010-10-20,2.42,31.49,C18414,United Kingdom,188,34,9,Adequate
557178,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,5,2010-10-20,2.75,13.77,C15817,France,144,62,16,Adequate
598011,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,5,2010-10-20,1.72,8.6,C19144,Netherlands,163,71,12,Adequate
581275,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,2,2010-10-20,4.54,9.07,C11906,United Kingdom,114,46,12,Adequate
536529,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,1,2010-10-20,2.96,2.96,C11160,United Kingdom,28,22,3,Adequate
545110,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,10,2010-10-20,4.36,43.6,C12784,United Kingdom,114,46,12,Adequate
574143,S10002,JUMBO BAG RED RETROSPOT,Bags,13,2010-10-20,1.62,21.12,C13834,United Kingdom,215,51,16,Adequate
530823,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,3,2010-10-20,1.89,5.67,C15986,United Kingdom,280,35,16,Adequate
557262,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,5,2010-10-21,1.74,8.71,C18894,United Kingdom,163,71,12,Adequate
559198,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,2,2010-10-21,1.22,2.45,C16337,United Kingdom,237,65,5,Adequate
548815,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,3,2010-10-21,2.9,8.7,C16945,United Kingdom,144,62,16,Adequate
582042,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,2,2010-10-21,3.36,6.72,C13408,United Kingdom,275,90,18,Adequate
517500,S10001,REGENCY CAKESTAND 3 TIER,Kitchenware,10,2010-10-21,11.68,116.8,C10996,France,90,78,17,Adequate
539456,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,5,2010-10-21,3.6,17.98,C15949,Spain,275,90,18,Adequate
533531,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,5,2010-10-21,2.52,12.62,C14827,United Kingdom,188,34,9,Adequate
539819,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,1,2010-10-21,2.58,2.58,C18778,United Kingdom,144,62,16,Adequate
534247,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,7,2010-10-21,1.65,11.55,C12984,United Kingdom,163,71,12,Adequate
511187,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,2,2010-10-21,1.72,3.45,C12869,Australia,163,71,12,Adequate
547033,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,3,2010-10-21,3.19,9.57,C12723,United Kingdom,28,22,3,Adequate
592513,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,3,2010-10-21,1.26,3.79,C11004,United Kingdom,237,65,5,Adequate
541890,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,3,2010-10-21,2.55,7.64,C11775,United Kingdom,189,53,4,Adequate
585398,S10004,LUNCH BAG RED RETROSPOT,Bags,2,2010-10-21,1.37,2.73,C11114,Germany,154,86,9,Adequate
545638,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,15,2010-10-21,1.89,28.28,C14720,United Kingdom,280,35,16,Adequate
510511,S10001,REGENCY CAKESTAND 3 TIER,Kitchenware,3,2010-10-21,12.12,36.36,C17507,United Kingdom,90,78,17,Adequate
572621,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,7,2010-10-22,2.54,17.76,C10612,United Kingdom,144,62,16,Adequate
548219,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,7,2010-10-22,2.45,17.13,C17377,France,144,62,16,Adequate
580858,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,7,2010-10-22,1.77,12.38,C11403,United Kingdom,280,35,16,Adequate
568487,S10003,PARTY BUNTING,Party,5,2010-10-22,4.76,23.8,C10010,United Kingdom,229,56,6,Adequate
520401,S10012,HAND WARMER UNION JACK,Gifts,13,2010-10-22,1.79,23.24,C11997,United Kingdom,254,60,3,Adequate
513745,S10002,JUMBO BAG RED RETROSPOT,Bags,13,2010-10-22,1.71,22.28,C18107,United Kingdom,215,51,16,Adequate
586766,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,3,2010-10-22,3.03,9.1,C17782,United Kingdom,28,22,3,Adequate
534405,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,7,2010-10-22,3.99,27.95,C17762,United Kingdom,191,64,15,Adequate
575025,S10012,HAND WARMER UNION JACK,Gifts,1,2010-10-22,1.75,1.75,C10554,United Kingdom,254,60,3,Adequate
559050,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,1,2010-10-22,2.8,2.8,C18955,Netherlands,189,53,4,Adequate
510558,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,3,2010-10-22,1.78,5.34,C14646,United Kingdom,163,71,12,Adequate
528143,S10003,PARTY BUNTING,Party,15,2010-10-23,5.21,78.1,C10754,United Kingdom,229,56,6,Adequate
516200,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,7,2010-10-23,4.04,28.26,C13155,United Kingdom,191,64,15,Adequate
582162,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,7,2010-10-23,3.1,21.67,C18528,United Kingdom,28,22,3,Adequate
566161,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,2,2010-10-23,1.54,3.08,C18246,France,163,71,12,Adequate
